course_viewed,cmi.interaction_answered,module_completed,resource_viewed,discussion_viewed,quiz_viewed,forum-topic_viewed,homework_scored,module_viewed,quiz_receive,test_completed,quiz_completed,quiz_start,discussion_create,link_viewed,homework_min_score,homework_avg_score,homework_max_score,quiz_min_score,quiz_avg_score,quiz_max_score,Place_in_course,Place_in_institution,successful_quizes,successful_homeworks,successful_tests
0.18168168168168167,0.37681159420289856,0.37142857142857144,0.05769230769230769,0.1111111111111111,0.5454545454545454,0.32432432432432434,0.16666666666666666,0.04697986577181208,0.26666666666666666,0.29411764705882354,0.4,0.4,0.0,0.0,0.882352941176471,0.882352941176471,0.882352941176471,0.8,0.9666666666666667,1.0,0.5526315789473686,0.7536231884057973,0.4,0.16666666666666666,0.29411764705882354
0.15465465465465467,0.3333333333333333,0.9142857142857143,0.1346153846153846,0.07407407407407407,0.3939393939393939,0.1891891891891892,0.3333333333333333,0.2348993288590604,0.2,0.5882352941176471,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.3333333333333333,0.3333333333333333,0.5882352941176471
0.01951951951951952,0.0,0.14285714285714285,0.02564102564102564,0.037037037037037035,0.015151515151515152,0.05405405405405406,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14714714714714713,0.0,0.11428571428571428,0.15384615384615385,0.037037037037037035,0.015151515151515152,0.10810810810810811,0.0,0.10738255033557047,0.0,0.0,0.0,0.0,0.14285714285714285,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006006006006006006,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06306306306306306,0.30434782608695654,0.2571428571428571,0.00641025641025641,0.037037037037037035,0.2272727272727273,0.02702702702702703,0.0,0.04697986577181208,0.4,0.23529411764705882,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.3333333333333333,0.0,0.23529411764705882
0.0045045045045045045,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012012012012012012,0.0,0.05714285714285714,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015015015015015015,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016516516516516516,0.08695652173913043,0.17142857142857143,0.05128205128205128,0.07407407407407407,0.09090909090909091,0.0,0.0,0.0,0.13333333333333333,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.13333333333333333,0.0,0.0
0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.012012012012012012,0.0,0.14285714285714285,0.02564102564102564,0.037037037037037035,0.0,0.05405405405405406,0.0,0.020134228187919462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015015015015015015,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015015015015015015,0.0,0.05714285714285714,0.0,0.14814814814814814,0.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003003003003003003,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.013422818791946308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29429429429429427,0.37681159420289856,0.7428571428571429,0.41666666666666663,0.14814814814814814,0.4393939393939394,0.16216216216216217,0.16666666666666666,0.21476510067114093,0.26666666666666666,0.7647058823529411,0.4,0.4,0.0,0.10526315789473684,0.764705882352941,0.764705882352941,0.764705882352941,1.0,1.0,1.0,0.605263157894737,0.7826086956521743,0.4,0.16666666666666666,0.7647058823529411
0.44294294294294295,0.39855072463768115,0.7999999999999999,0.391025641025641,0.5925925925925926,0.48484848484848486,0.6216216216216217,0.16666666666666666,0.7516778523489933,0.2,0.8235294117647058,0.4,0.4,0.5714285714285714,0.21052631578947367,1.0,1.0,1.0,0.916667,0.9861111666666668,1.0,0.868421052631579,0.9275362318840581,0.4,0.16666666666666666,0.8235294117647058
0.23873873873873874,0.6014492753623188,0.5714285714285714,0.09615384615384615,0.0,0.8030303030303031,0.24324324324324326,0.0,0.1476510067114094,0.4,0.3529411764705882,0.5333333333333333,0.5333333333333333,0.42857142857142855,0.15789473684210525,0.0,0.0,0.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.5333333333333333,0.0,0.3529411764705882
0.15915915915915915,0.47101449275362317,0.4857142857142857,0.07051282051282051,0.6666666666666666,0.5303030303030303,0.2702702702702703,0.0,0.14093959731543623,0.4,0.29411764705882354,0.4,0.4,0.0,0.05263157894736842,0.0,0.0,0.0,0.833333,0.9305555,1.0,0.368421052631579,0.6521739130434785,0.4,0.0,0.29411764705882354
0.14264264264264265,0.3333333333333333,0.9142857142857143,0.25,0.4074074074074074,0.696969696969697,0.5405405405405406,0.3333333333333333,0.2684563758389262,0.2,0.5882352941176471,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.05263157894736842,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.3333333333333333,0.3333333333333333,0.5882352941176471
0.37237237237237236,0.463768115942029,0.8857142857142857,0.358974358974359,0.07407407407407407,0.5757575757575758,0.4864864864864865,0.8333333333333333,0.6510067114093959,0.4666666666666667,0.8235294117647058,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.631578947368421,1.0,1.0,1.0,0.9,0.9714285714285714,1.0,0.8421052631578949,0.9130434782608696,0.4666666666666667,0.8333333333333333,0.8235294117647058
0.31981981981981983,0.5144927536231884,1.0,0.5576923076923077,0.18518518518518517,0.7575757575757576,0.5135135135135136,0.8333333333333333,0.2483221476510067,0.4,0.6470588235294118,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.0,0.642857142857143,0.9285714285714286,1.0,0.7,0.9214285714285715,1.0,0.3157894736842104,0.6231884057971016,0.4666666666666667,0.8333333333333333,0.6470588235294118
0.5165165165165165,0.37681159420289856,0.8857142857142857,0.5512820512820512,0.5925925925925926,0.9090909090909092,0.7027027027027027,0.8333333333333333,1.0,0.5333333333333333,0.8823529411764706,0.4,0.4,0.14285714285714285,0.5789473684210527,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.4,0.8333333333333333,0.8823529411764706
0.5480480480480481,0.4492753623188406,0.7999999999999999,0.9743589743589743,0.4074074074074074,0.5606060606060607,0.945945945945946,0.16666666666666666,0.5503355704697986,0.5333333333333333,0.7058823529411764,0.4666666666666667,0.4666666666666667,0.14285714285714285,0.7368421052631579,0.764705882352941,0.764705882352941,0.764705882352941,1.0,1.0,1.0,0.6315789473684212,0.7971014492753623,0.4666666666666667,0.16666666666666666,0.7058823529411764
0.3768768768768769,0.7463768115942029,0.4857142857142857,0.7243589743589743,0.037037037037037035,0.7424242424242424,0.16216216216216217,0.0,0.31543624161073824,1.0,0.29411764705882354,0.6,0.6,0.0,0.5789473684210527,0.0,0.0,0.0,0.8,0.9777777777777779,1.0,0.736842105263158,0.8550724637681157,0.6,0.0,0.29411764705882354
0.4099099099099099,0.42028985507246375,1.0,0.30128205128205127,0.5555555555555556,0.5909090909090909,0.2972972972972973,0.16666666666666666,0.6644295302013423,0.3333333333333333,0.6470588235294118,0.4,0.4,0.2857142857142857,0.2631578947368421,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.4,0.16666666666666666,0.6470588235294118
0.21621621621621623,0.3333333333333333,0.8857142857142857,0.41666666666666663,0.9259259259259258,0.3181818181818182,0.6756756756756757,0.16666666666666666,0.24161073825503354,0.2,0.7058823529411764,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.3157894736842105,0.941176470588235,0.941176470588235,0.941176470588235,0.9,0.9433333999999999,1.0,0.39473684210526305,0.6666666666666665,0.3333333333333333,0.16666666666666666,0.7058823529411764
0.2132132132132132,0.3333333333333333,0.9142857142857143,0.36538461538461536,0.5555555555555556,0.36363636363636365,0.13513513513513514,0.5,0.2483221476510067,0.2,0.9411764705882353,0.3333333333333333,0.3333333333333333,0.0,0.15789473684210525,0.823529411764706,0.9411764705882354,1.0,1.0,1.0,1.0,0.7631578947368423,0.8695652173913042,0.3333333333333333,0.5,0.9411764705882353
0.003003003003003003,0.0,0.11428571428571428,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3033033033033033,0.3333333333333333,0.8571428571428571,0.35256410256410253,0.07407407407407407,0.3484848484848485,0.16216216216216217,0.5,0.3825503355704698,0.2,0.6470588235294118,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.21052631578947367,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.3333333333333333,0.5,0.6470588235294118
0.15315315315315314,0.3333333333333333,1.0,0.2564102564102564,0.1111111111111111,0.4090909090909091,0.6486486486486487,0.16666666666666666,0.46308724832214765,0.2,0.6470588235294118,0.3333333333333333,0.3333333333333333,0.0,0.15789473684210525,1.0,1.0,1.0,0.9,0.97,1.0,0.6842105263157894,0.8260869565217388,0.3333333333333333,0.16666666666666666,0.6470588235294118
0.25375375375375375,0.4057971014492754,0.6571428571428571,0.46794871794871795,0.2962962962962963,0.4696969696969697,0.2702702702702703,0.6666666666666666,0.06711409395973154,0.3333333333333333,0.7647058823529411,0.4,0.4,0.14285714285714285,0.5263157894736842,1.0,1.0,1.0,0.9,0.9833333333333334,1.0,0.894736842105263,0.9420289855072466,0.4,0.6666666666666666,0.7647058823529411
0.6906906906906907,0.7681159420289855,0.7999999999999999,0.6217948717948718,0.5555555555555556,0.696969696969697,0.5945945945945946,0.16666666666666666,0.6577181208053691,0.4666666666666667,0.5294117647058824,0.7333333333333333,0.7333333333333333,1.0,0.10526315789473684,1.0,1.0,1.0,0.9,0.9727272727272727,1.0,0.6842105263157894,0.8260869565217388,0.7333333333333333,0.16666666666666666,0.5294117647058824
0.31681681681681684,0.8333333333333334,0.7428571428571429,1.0,0.2222222222222222,0.9090909090909092,0.7567567567567568,0.5,0.5503355704697986,1.0,0.7058823529411764,0.6666666666666666,0.6666666666666666,0.14285714285714285,1.0,0.857142857142857,0.9131652661064426,1.0,0.1,0.7233334000000001,0.916667,0.13157894736842124,0.2753623188405796,0.6666666666666666,0.5,0.7058823529411764
0.36036036036036034,0.463768115942029,0.7714285714285714,0.1987179487179487,0.1111111111111111,0.6060606060606061,0.16216216216216217,0.16666666666666666,0.2885906040268456,0.2,0.47058823529411764,0.4,0.4,0.14285714285714285,0.15789473684210525,1.0,1.0,1.0,0.666667,0.9444445,1.0,0.5263157894736843,0.7391304347826089,0.4,0.16666666666666666,0.47058823529411764
0.32732732732732733,0.4057971014492754,0.9714285714285714,0.2564102564102564,0.07407407407407407,0.33333333333333337,0.40540540540540543,0.5,0.38926174496644295,0.26666666666666666,1.0,0.4,0.4,0.14285714285714285,0.2631578947368421,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.4,0.5,1.0
0.36336336336336333,0.4927536231884058,0.9428571428571428,0.8076923076923077,0.14814814814814814,0.6212121212121212,0.21621621621621623,0.16666666666666666,0.7651006711409396,0.3333333333333333,0.8823529411764706,0.4666666666666667,0.4666666666666667,0.0,0.631578947368421,0.764705882352941,0.764705882352941,0.764705882352941,0.9,0.9857142857142858,1.0,0.5789473684210529,0.7681159420289858,0.4666666666666667,0.16666666666666666,0.8823529411764706
0.36186186186186187,0.4057971014492754,0.8857142857142857,0.36538461538461536,0.9629629629629629,0.7575757575757576,0.6486486486486487,0.16666666666666666,0.2885906040268456,0.2,0.7058823529411764,0.4,0.4,0.5714285714285714,0.21052631578947367,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.4,0.16666666666666666,0.7058823529411764
0.25075075075075076,0.3333333333333333,0.9142857142857143,0.15384615384615385,0.48148148148148145,0.4393939393939394,0.40540540540540543,0.16666666666666666,0.44966442953020136,0.2,1.0,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.15789473684210525,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.3333333333333333,0.16666666666666666,1.0
0.17417417417417416,0.5507246376811594,0.6571428571428571,0.4487179487179487,0.4444444444444444,0.5151515151515151,0.16216216216216217,0.0,0.087248322147651,0.5333333333333333,0.1764705882352941,0.5333333333333333,0.5333333333333333,0.0,0.05263157894736842,0.0,0.0,0.0,0.8,0.9,1.0,0.23684210526315796,0.5507246376811592,0.5333333333333333,0.0,0.1764705882352941
0.14714714714714713,0.6304347826086957,0.7714285714285714,0.10897435897435898,0.14814814814814814,0.5303030303030303,0.24324324324324326,0.0,0.08053691275167785,0.6,0.3529411764705882,0.5333333333333333,0.5333333333333333,0.14285714285714285,0.15789473684210525,0.0,0.0,0.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.5333333333333333,0.0,0.3529411764705882
0.16216216216216217,0.39855072463768115,0.6571428571428571,0.7307692307692307,0.7037037037037037,0.33333333333333337,0.24324324324324326,0.16666666666666666,0.22147651006711408,0.26666666666666666,0.4117647058823529,0.3333333333333333,0.3333333333333333,0.0,0.0,0.941176470588235,0.941176470588235,0.941176470588235,0.95,0.99,1.0,0.7894736842105263,0.8840579710144927,0.3333333333333333,0.16666666666666666,0.4117647058823529
0.2627627627627628,0.463768115942029,0.7999999999999999,0.2948717948717949,0.3333333333333333,0.4393939393939394,0.2972972972972973,0.16666666666666666,0.087248322147651,0.4,0.3529411764705882,0.4666666666666667,0.4666666666666667,0.0,0.15789473684210525,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.4666666666666667,0.16666666666666666,0.3529411764705882
0.27927927927927926,0.43478260869565216,0.7142857142857143,0.11538461538461538,0.37037037037037035,0.4696969696969697,0.40540540540540543,0.3333333333333333,0.22818791946308725,0.26666666666666666,0.3529411764705882,0.4666666666666667,0.4666666666666667,0.0,0.15789473684210525,1.0,1.0,1.0,0.8,0.9309524285714286,1.0,0.42105263157894735,0.681159420289855,0.4666666666666667,0.3333333333333333,0.3529411764705882
0.07957957957957958,0.2028985507246377,0.2857142857142857,0.25,1.0,0.24242424242424243,0.4864864864864865,0.0,0.0738255033557047,0.06666666666666667,0.23529411764705882,0.13333333333333333,0.13333333333333333,0.14285714285714285,0.05263157894736842,0.0,0.0,0.0,0.6,0.8,1.0,0.10526315789473695,0.18840579710144922,0.13333333333333333,0.0,0.23529411764705882
0.12312312312312312,0.13043478260869565,0.14285714285714285,0.07051282051282051,0.18518518518518517,0.15151515151515152,0.2972972972972973,0.0,0.0,0.2,0.11764705882352941,0.06666666666666667,0.06666666666666667,0.14285714285714285,0.05263157894736842,0.0,0.0,0.0,0.925,0.925,0.925,0.3421052631578947,0.63768115942029,0.06666666666666667,0.0,0.11764705882352941
0.36486486486486486,0.5652173913043478,0.8571428571428571,0.28846153846153844,0.3333333333333333,0.6212121212121212,0.35135135135135137,0.16666666666666666,0.2348993288590604,0.3333333333333333,0.7647058823529411,0.6,0.6,0.14285714285714285,0.10526315789473684,0.764705882352941,0.764705882352941,0.764705882352941,0.9,0.9666666666666666,1.0,0.44736842105263164,0.6956521739130435,0.6,0.16666666666666666,0.7647058823529411
0.3738738738738739,0.6086956521739131,0.8857142857142857,0.7115384615384616,0.14814814814814814,0.5151515151515151,0.2972972972972973,0.16666666666666666,0.3825503355704698,0.6666666666666666,0.6470588235294118,0.6,0.6,0.14285714285714285,0.3157894736842105,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.6,0.16666666666666666,0.6470588235294118
0.4099099099099099,0.3333333333333333,0.8571428571428571,0.42948717948717946,0.7037037037037037,0.3939393939393939,0.2702702702702703,0.16666666666666666,0.14093959731543623,0.26666666666666666,0.5882352941176471,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.10526315789473684,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.3333333333333333,0.16666666666666666,0.5882352941176471
1.0,0.0,0.34285714285714286,0.5448717948717948,0.7777777777777777,0.7727272727272727,1.0,0.0,0.8187919463087248,0.0,0.0,0.0,0.0,1.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23423423423423423,0.4057971014492754,0.9714285714285714,0.4487179487179487,0.8148148148148148,0.6666666666666667,0.4864864864864865,0.16666666666666666,0.24161073825503354,0.26666666666666666,0.6470588235294118,0.4,0.4,0.2857142857142857,0.21052631578947367,0.941176470588235,0.941176470588235,0.941176470588235,0.9,0.9833333333333334,1.0,0.7105263157894737,0.8405797101449273,0.4,0.16666666666666666,0.6470588235294118
0.15015015015015015,0.32608695652173914,0.6,0.22435897435897434,0.0,0.2727272727272727,0.32432432432432434,0.16666666666666666,0.14093959731543623,0.2,0.47058823529411764,0.26666666666666666,0.26666666666666666,0.14285714285714285,0.10526315789473684,1.0,1.0,1.0,0.8,0.9,1.0,0.2894736842105261,0.6086956521739131,0.26666666666666666,0.16666666666666666,0.47058823529411764
0.3108108108108108,0.3333333333333333,0.5142857142857142,0.25,0.14814814814814814,0.42424242424242425,0.2972972972972973,0.16666666666666666,0.3221476510067114,0.2,0.1764705882352941,0.3333333333333333,0.3333333333333333,0.0,0.15789473684210525,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.3333333333333333,0.16666666666666666,0.1764705882352941
0.12462462462462462,0.38405797101449274,0.7999999999999999,0.3974358974358974,0.2962962962962963,0.4696969696969697,0.1891891891891892,0.16666666666666666,0.22818791946308725,0.4,0.7058823529411764,0.3333333333333333,0.3333333333333333,0.0,0.15789473684210525,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.9,0.9800000000000001,1.0,0.1578947368421053,0.318840579710145,0.3333333333333333,0.16666666666666666,0.7058823529411764
0.33933933933933935,0.37681159420289856,0.8571428571428571,0.23717948717948717,0.5925925925925926,0.42424242424242425,0.43243243243243246,0.5,0.35570469798657717,0.4,0.47058823529411764,0.4,0.4,0.2857142857142857,0.10526315789473684,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.8,0.9583333333333334,1.0,0.052631578947368585,0.02898550724637672,0.4,0.5,0.47058823529411764
0.12012012012012012,0.3115942028985507,0.42857142857142855,0.16025641025641024,0.6666666666666666,0.36363636363636365,0.16216216216216217,0.0,0.0738255033557047,0.26666666666666666,0.23529411764705882,0.26666666666666666,0.26666666666666666,0.14285714285714285,0.10526315789473684,0.0,0.0,0.0,0.833333,0.9041665,1.0,0.26315789473684226,0.5797101449275361,0.26666666666666666,0.0,0.23529411764705882
0.14414414414414414,0.2246376811594203,0.45714285714285713,0.14102564102564102,1.0,0.3484848484848485,0.5945945945945946,0.0,0.10067114093959731,0.13333333333333333,0.1764705882352941,0.13333333333333333,0.13333333333333333,0.0,0.21052631578947367,0.0,0.0,0.0,0.95,0.975,1.0,0.6842105263157894,0.8260869565217388,0.13333333333333333,0.0,0.1764705882352941
0.15765765765765766,0.3115942028985507,0.45714285714285713,0.24358974358974358,0.2222222222222222,0.3939393939393939,0.35135135135135137,0.16666666666666666,0.3221476510067114,0.2,0.11764705882352941,0.2,0.2,0.0,0.21052631578947367,0.764705882352941,0.764705882352941,0.764705882352941,0.0,0.5444443333333333,0.833333,0.07894736842105288,0.17391304347826075,0.2,0.16666666666666666,0.11764705882352941
0.1111111111111111,0.14492753623188406,0.34285714285714286,0.0641025641025641,0.14814814814814814,0.19696969696969696,0.10810810810810811,0.0,0.060402684563758385,0.06666666666666667,0.11764705882352941,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.06666666666666667,0.0,0.11764705882352941
0.2972972972972973,0.37681159420289856,0.7714285714285714,0.5128205128205128,0.2222222222222222,0.4545454545454546,0.2972972972972973,0.16666666666666666,0.11409395973154363,0.26666666666666666,0.7647058823529411,0.4,0.4,0.2857142857142857,0.10526315789473684,1.0,1.0,1.0,0.95,0.9916666666666667,1.0,0.9473684210526316,0.9710144927536231,0.4,0.16666666666666666,0.7647058823529411
0.04804804804804805,0.30434782608695654,0.3142857142857143,0.04487179487179487,0.07407407407407407,0.6818181818181819,0.05405405405405406,0.16666666666666666,0.006711409395973154,0.2,0.29411764705882354,0.26666666666666666,0.26666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.26666666666666666,0.16666666666666666,0.29411764705882354
0.44894894894894893,0.5217391304347826,0.8857142857142857,0.3782051282051282,0.6296296296296295,0.5454545454545454,0.8108108108108109,1.0,0.38926174496644295,0.4,0.7058823529411764,0.5333333333333333,0.5333333333333333,0.14285714285714285,0.47368421052631576,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,0.5333333333333333,1.0,0.7058823529411764
0.1006006006006006,0.13043478260869565,0.22857142857142856,0.16025641025641024,0.07407407407407407,0.15151515151515152,0.10810810810810811,0.0,0.013422818791946308,0.13333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.23684210526315796,0.5507246376811592,0.06666666666666667,0.0,0.0
