course_viewed,resource_viewed,link_viewed,module_viewed,discussion_viewed,homework_scored,forum-topic_viewed,quiz_viewed,test_completed,discussion_create,homework_min_score,homework_avg_score,homework_max_score,Place_in_course,Place_in_institution,successful_homeworks,successful_tests
0.032994923857868015,0.04296875,0.037037037037037035,0.06315789473684211,0.125,1.0,0.016129032258064516,0.0,0.3333333333333333,0.0,0.930232558139535,0.9523809523809523,0.9489795918367347,0.8064516129032255,0.75609756097561,1.0,0.3333333333333333
0.08692893401015228,0.15625,0.20987654320987653,0.11578947368421053,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.9418604651162792,0.8956043956043954,0.836734693877551,0.3870967741935485,0.3902439024390243,0.6666666666666666,0.5
0.028553299492385786,0.01171875,0.012345679012345678,0.010526315789473684,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.7790697674418605,0.8241758241758241,0.846938775510204,0.09677419354838701,0.12195121951219479,0.6666666666666666,0.0
0.016497461928934008,0.00390625,0.0,0.021052631578947368,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.7790697674418605,0.8644688644688643,0.8775510204081632,0.2580645161290325,0.24390243902439002,1.0,0.3333333333333333
0.02093908629441624,0.0078125,0.012345679012345678,0.11578947368421053,0.0,0.6666666666666666,0.016129032258064516,0.0,0.0,0.0,0.8023255813953488,0.8571428571428571,0.8877551020408163,0.19354838709677402,0.19512195121951192,0.6666666666666666,0.0
0.013324873096446699,0.015625,0.024691358024691357,0.021052631578947368,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.8023255813953488,0.8571428571428571,0.8877551020408163,0.19354838709677402,0.19512195121951192,0.6666666666666666,0.0
0.022208121827411165,0.0078125,0.012345679012345678,0.0,0.125,0.6666666666666666,0.08064516129032258,0.0,0.0,0.0,0.8023255813953488,0.8571428571428571,0.8877551020408163,0.19354838709677402,0.19512195121951192,0.6666666666666666,0.0
0.05647208121827411,0.06640625,0.08641975308641975,0.1368421052631579,0.0,0.6666666666666666,0.03225806451612903,0.0,0.0,0.0,0.8023255813953488,0.8571428571428571,0.8877551020408163,0.19354838709677402,0.19512195121951192,0.6666666666666666,0.0
0.059010152284263956,0.05859375,0.012345679012345678,0.09473684210526316,0.25,1.0,0.0,0.0,0.6666666666666666,0.0,0.8023255813953488,0.9047619047619047,0.9285714285714286,0.4838709677419355,0.4878048780487805,1.0,0.6666666666666666
0.08692893401015228,0.09765625,0.1728395061728395,0.25263157894736843,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.9418604651162792,0.9450549450549449,0.9693877551020408,0.741935483870968,0.7073170731707319,1.0,0.3333333333333333
0.005710659898477157,0.0,0.024691358024691357,0.021052631578947368,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.9418604651162792,0.8956043956043954,0.836734693877551,0.3870967741935485,0.3902439024390243,0.6666666666666666,0.0
0.03680203045685279,0.08984375,0.06172839506172839,0.06315789473684211,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.9418604651162792,0.8956043956043954,0.836734693877551,0.3870967741935485,0.3902439024390243,0.6666666666666666,0.0
0.06789340101522842,0.11328125,0.14814814814814814,0.14736842105263157,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.9534883720930233,0.9505494505494504,0.9285714285714286,0.774193548387097,0.7317073170731709,0.6666666666666666,0.0
0.07868020304568528,0.10546875,0.32098765432098764,0.14736842105263157,0.0,1.0,0.016129032258064516,0.0,0.8333333333333333,0.0,1.0,0.9999999999999999,0.9591836734693877,1.0,0.9999999999999996,1.0,0.8333333333333333
0.024111675126903553,0.0390625,0.024691358024691357,0.08421052631578947,0.125,0.6666666666666666,0.016129032258064516,0.0,0.0,0.0,0.9534883720930233,0.9505494505494504,0.9285714285714286,0.774193548387097,0.7317073170731709,0.6666666666666666,0.0
0.041243654822335024,0.0390625,0.12345679012345678,0.19999999999999998,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.9534883720930233,0.9505494505494504,0.9285714285714286,0.774193548387097,0.7317073170731709,0.6666666666666666,0.16666666666666666
0.06345177664974619,0.078125,0.19753086419753085,0.14736842105263157,0.0,1.0,0.03225806451612903,0.0,0.16666666666666666,0.0,1.0,0.9999999999999999,0.9591836734693877,1.0,0.9999999999999996,1.0,0.16666666666666666
0.05393401015228426,0.0234375,0.06172839506172839,0.11578947368421053,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.8488372093023256,0.8956043956043954,0.9183673469387755,0.3870967741935485,0.3902439024390243,0.6666666666666666,0.6666666666666666
0.012690355329949238,0.01953125,0.024691358024691357,0.031578947368421054,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,1.0,0.9890109890109888,0.9591836734693877,0.935483870967742,0.9024390243902434,0.6666666666666666,0.16666666666666666
0.08058375634517766,0.1484375,0.20987654320987653,0.10526315789473684,0.0,0.6666666666666666,0.04838709677419355,0.0,0.0,0.0,1.0,0.9890109890109888,0.9591836734693877,0.935483870967742,0.9024390243902434,0.6666666666666666,0.0
0.0031725888324873096,0.0,0.0,0.06315789473684211,0.0,1.0,0.0,0.0,0.6666666666666666,0.0,0.930232558139535,0.9523809523809523,0.9489795918367347,0.8064516129032255,0.75609756097561,1.0,0.6666666666666666
0.03616751269035533,0.08984375,0.14814814814814814,0.15789473684210525,0.0,1.0,0.0,0.0,0.8333333333333333,0.0,0.930232558139535,0.9523809523809523,0.9489795918367347,0.8064516129032255,0.75609756097561,1.0,0.8333333333333333
0.049492385786802026,0.046875,0.037037037037037035,0.17894736842105263,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.8372093023255814,0.8351648351648351,0.8163265306122449,0.12903225806451557,0.14634146341463383,0.6666666666666666,0.3333333333333333
0.05647208121827411,0.09765625,0.07407407407407407,0.06315789473684211,0.0,1.0,0.0,0.0,1.0,0.0,0.930232558139535,0.9267399267399267,0.8877551020408163,0.6451612903225805,0.6341463414634148,1.0,1.0
0.029187817258883246,0.01953125,0.024691358024691357,0.05263157894736842,0.0,0.6666666666666666,0.016129032258064516,0.0,0.0,0.0,0.930232558139535,0.9120879120879121,0.8775510204081632,0.5806451612903225,0.5853658536585367,0.6666666666666666,0.0
0.06535532994923858,0.02734375,0.012345679012345678,0.09473684210526316,0.0,0.0,0.03225806451612903,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.24175126903553298,0.3046875,0.8765432098765431,0.4421052631578947,0.375,0.0,0.08064516129032258,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09073604060913705,0.09765625,0.19753086419753085,0.2631578947368421,0.125,0.6666666666666666,0.08064516129032258,0.0,0.8333333333333333,0.0,0.9186046511627908,0.9065934065934065,0.8775510204081632,0.5161290322580645,0.5121951219512195,0.6666666666666666,0.8333333333333333
0.05837563451776649,0.09765625,0.04938271604938271,0.10526315789473684,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.9767441860465117,0.9505494505494504,0.9081632653061225,0.774193548387097,0.7317073170731709,0.6666666666666666,0.3333333333333333
0.035532994923857864,0.015625,0.04938271604938271,0.031578947368421054,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.9767441860465117,0.9670329670329669,0.9387755102040817,0.870967741935484,0.8292682926829271,0.6666666666666666,0.5
0.011421319796954314,0.0,0.012345679012345678,0.031578947368421054,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.8953488372093024,0.8626373626373626,0.8163265306122449,0.22580645161290303,0.21951219512195097,0.6666666666666666,0.16666666666666666
0.005076142131979695,0.00390625,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04885786802030456,0.09375,0.14814814814814814,0.08421052631578947,0.125,0.6666666666666666,0.016129032258064516,0.0,0.5,0.0,0.9883720930232558,0.9505494505494504,0.8979591836734694,0.774193548387097,0.7317073170731709,0.6666666666666666,0.5
0.08756345177664974,0.0703125,0.14814814814814814,0.09473684210526316,0.0,0.3333333333333333,0.04838709677419355,0.0,0.0,0.0,0.8604651162790699,0.8131868131868131,0.7551020408163266,0.06451612903225801,0.09756097560975574,0.3333333333333333,0.0
0.05456852791878172,0.30078125,0.2222222222222222,0.10526315789473684,0.0,0.6666666666666666,0.03225806451612903,0.0,0.3333333333333333,0.0,0.8604651162790699,0.8901098901098901,0.8979591836734694,0.35483870967741904,0.36585365853658525,0.6666666666666666,0.3333333333333333
0.039974619289340096,0.046875,0.12345679012345678,0.17894736842105263,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.9651162790697675,0.912087912087912,0.846938775510204,0.5483870967741935,0.5609756097560976,0.3333333333333333,0.5
0.059010152284263956,0.08984375,0.09876543209876543,0.10526315789473684,0.0,0.6666666666666666,0.03225806451612903,0.0,0.16666666666666666,0.0,0.9651162790697675,0.912087912087912,0.846938775510204,0.5483870967741935,0.5609756097560976,0.6666666666666666,0.16666666666666666
0.03743654822335025,0.04296875,0.037037037037037035,0.05263157894736842,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.8953488372093024,0.8626373626373626,0.8163265306122449,0.22580645161290303,0.21951219512195097,0.6666666666666666,0.6666666666666666
0.10088832487309644,0.1328125,0.1728395061728395,0.18947368421052632,0.125,0.3333333333333333,0.016129032258064516,0.0,0.16666666666666666,0.0,1.0,0.9450549450549449,0.8775510204081632,0.741935483870968,0.7073170731707319,0.3333333333333333,0.16666666666666666
0.05520304568527919,0.1640625,0.07407407407407407,0.08421052631578947,0.0,0.3333333333333333,0.03225806451612903,0.0,0.0,0.0,0.8953488372093024,0.846153846153846,0.7857142857142857,0.16129032258064502,0.17073170731707288,0.3333333333333333,0.0
0.08058375634517766,0.05859375,0.14814814814814814,0.1368421052631579,0.0,0.3333333333333333,0.016129032258064516,0.0,0.6666666666666666,0.0,0.9534883720930233,0.9010989010989009,0.836734693877551,0.4193548387096775,0.41463414634146334,0.3333333333333333,0.6666666666666666
0.039974619289340096,0.0546875,0.08641975308641975,0.06315789473684211,0.0,0.3333333333333333,0.03225806451612903,0.0,0.16666666666666666,0.0,0.9651162790697675,0.912087912087912,0.846938775510204,0.5483870967741935,0.5609756097560976,0.3333333333333333,0.16666666666666666
0.1782994923857868,0.2734375,0.5185185185185185,0.3684210526315789,0.0,0.3333333333333333,0.03225806451612903,0.0,0.6666666666666666,0.0,0.9883720930232558,0.934065934065934,0.8673469387755102,0.6774193548387095,0.6585365853658538,0.3333333333333333,0.6666666666666666
0.08312182741116751,0.0703125,0.1111111111111111,0.1368421052631579,0.25,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.9651162790697675,0.912087912087912,0.846938775510204,0.5483870967741935,0.5609756097560976,0.3333333333333333,0.16666666666666666
0.11104060913705582,0.08203125,0.20987654320987653,0.17894736842105263,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.9651162790697675,0.9835164835164835,0.9795918367346939,0.903225806451613,0.8536585365853662,0.6666666666666666,1.0
0.08121827411167512,0.1171875,0.18518518518518517,0.10526315789473684,0.25,0.6666666666666666,0.04838709677419355,0.0,0.6666666666666666,0.0,0.8604651162790699,0.846153846153846,0.8163265306122449,0.16129032258064502,0.17073170731707288,0.6666666666666666,0.6666666666666666
0.10406091370558375,0.09375,0.14814814814814814,0.16842105263157894,0.125,0.6666666666666666,0.03225806451612903,0.0,0.3333333333333333,0.0,0.9418604651162792,0.9120879120879121,0.8673469387755102,0.5806451612903225,0.5853658536585367,0.6666666666666666,0.3333333333333333
0.015228426395939085,0.35546875,0.35802469135802467,0.10526315789473684,0.0,0.3333333333333333,0.04838709677419355,0.0,0.0,0.0,0.9767441860465117,0.9230769230769229,0.8571428571428571,0.6129032258064515,0.6097560975609757,0.3333333333333333,0.0
0.06218274111675126,0.0625,0.04938271604938271,0.17894736842105263,0.0,0.6666666666666666,0.06451612903225806,0.0,0.6666666666666666,0.0,0.9418604651162792,0.9120879120879121,0.8673469387755102,0.5806451612903225,0.5853658536585367,0.6666666666666666,0.6666666666666666
0.01713197969543147,0.01171875,0.024691358024691357,0.031578947368421054,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.9883720930232558,0.934065934065934,0.8673469387755102,0.6774193548387095,0.6585365853658538,0.3333333333333333,0.3333333333333333
0.04568527918781726,0.08984375,0.037037037037037035,0.06315789473684211,0.125,0.6666666666666666,0.04838709677419355,0.0,0.6666666666666666,0.0,0.9767441860465117,0.934065934065934,0.8775510204081632,0.6774193548387095,0.6585365853658538,0.6666666666666666,0.6666666666666666
0.050761421319796954,0.15234375,0.19753086419753085,0.1368421052631579,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.8604651162790699,0.8131868131868131,0.7551020408163266,0.06451612903225801,0.09756097560975574,0.3333333333333333,0.3333333333333333
0.04568527918781726,0.08203125,0.14814814814814814,0.14736842105263157,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.9767441860465117,0.9230769230769229,0.8571428571428571,0.6129032258064515,0.6097560975609757,0.3333333333333333,0.3333333333333333
0.031725888324873094,0.01171875,0.024691358024691357,0.042105263157894736,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9883720930232558,0.934065934065934,0.8673469387755102,0.6774193548387095,0.6585365853658538,0.3333333333333333,0.0
0.05520304568527919,0.08203125,0.024691358024691357,0.10526315789473684,0.125,0.3333333333333333,0.0,0.0,0.0,0.0,0.9767441860465117,0.9230769230769229,0.8571428571428571,0.6129032258064515,0.6097560975609757,0.3333333333333333,0.0
0.024746192893401013,0.0234375,0.012345679012345678,0.06315789473684211,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.9767441860465117,0.9230769230769229,0.8571428571428571,0.6129032258064515,0.6097560975609757,0.3333333333333333,0.3333333333333333
0.09644670050761421,0.12890625,0.13580246913580246,0.11578947368421053,0.125,0.6666666666666666,0.0967741935483871,0.0,0.6666666666666666,0.0,0.9767441860465117,0.9230769230769229,0.8571428571428571,0.6129032258064515,0.6097560975609757,0.6666666666666666,0.6666666666666666
0.055837563451776644,0.046875,0.04938271604938271,0.1368421052631579,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.9186046511627908,0.9505494505494504,0.9591836734693877,0.774193548387097,0.7317073170731709,0.6666666666666666,0.5
0.035532994923857864,0.0625,0.08641975308641975,0.05263157894736842,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.8953488372093024,0.8626373626373626,0.8163265306122449,0.22580645161290303,0.21951219512195097,0.6666666666666666,0.16666666666666666
0.03426395939086294,0.015625,0.024691358024691357,0.042105263157894736,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.9186046511627908,0.9505494505494504,0.9591836734693877,0.774193548387097,0.7317073170731709,0.6666666666666666,0.3333333333333333
0.024111675126903553,0.046875,0.037037037037037035,0.08421052631578947,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.8604651162790699,0.8131868131868131,0.7551020408163266,0.06451612903225801,0.09756097560975574,0.3333333333333333,0.0
0.0076142131979695426,0.0,0.0,0.042105263157894736,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9534883720930233,0.9010989010989009,0.836734693877551,0.4193548387096775,0.41463414634146334,0.3333333333333333,0.0
0.08629441624365482,0.0859375,0.13580246913580246,0.07368421052631578,0.0,0.6666666666666666,0.03225806451612903,0.0,0.6666666666666666,0.0,0.9418604651162792,0.9395604395604394,0.9183673469387755,0.7096774193548385,0.6829268292682928,0.6666666666666666,0.6666666666666666
0.09708121827411166,0.07421875,0.20987654320987653,0.14736842105263157,0.125,0.3333333333333333,0.0967741935483871,0.0,0.3333333333333333,0.0,0.9883720930232558,0.934065934065934,0.8673469387755102,0.6774193548387095,0.6585365853658538,0.3333333333333333,0.3333333333333333
0.03045685279187817,0.04296875,0.0,0.010526315789473684,0.0,0.3333333333333333,0.016129032258064516,0.0,0.0,0.0,0.9767441860465117,0.9230769230769229,0.8571428571428571,0.6129032258064515,0.6097560975609757,0.3333333333333333,0.0
0.024746192893401013,0.02734375,0.04938271604938271,0.05263157894736842,0.0,0.3333333333333333,0.016129032258064516,0.0,0.0,0.0,0.9418604651162792,0.8901098901098901,0.826530612244898,0.35483870967741904,0.36585365853658525,0.3333333333333333,0.0
0.041243654822335024,0.06640625,0.037037037037037035,0.042105263157894736,0.0,0.6666666666666666,0.016129032258064516,0.0,0.3333333333333333,0.0,0.9069767441860466,0.9120879120879121,0.8979591836734694,0.5806451612903225,0.5853658536585367,0.6666666666666666,0.3333333333333333
0.024111675126903553,0.046875,0.08641975308641975,0.07368421052631578,0.0,0.6666666666666666,0.0,0.0,0.5,0.0,0.9069767441860466,0.9120879120879121,0.8979591836734694,0.5806451612903225,0.5853658536585367,0.6666666666666666,0.5
0.06281725888324872,0.125,0.3950617283950617,0.09473684210526316,0.0,0.3333333333333333,0.016129032258064516,0.0,0.0,0.0,0.9651162790697675,0.912087912087912,0.846938775510204,0.5483870967741935,0.5609756097560976,0.3333333333333333,0.0
0.10786802030456852,0.2421875,0.3333333333333333,0.09473684210526316,0.0,0.0,0.03225806451612903,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.006345177664974619,0.015625,0.0,0.021052631578947368,0.0,0.3333333333333333,0.016129032258064516,0.0,0.0,0.0,0.8604651162790699,0.8131868131868131,0.7551020408163266,0.06451612903225801,0.09756097560975574,0.3333333333333333,0.0
0.03109137055837563,0.078125,0.14814814814814814,0.1368421052631579,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9767441860465117,0.9230769230769229,0.8571428571428571,0.6129032258064515,0.6097560975609757,0.3333333333333333,0.0
0.015862944162436547,0.01171875,0.024691358024691357,0.021052631578947368,0.125,0.3333333333333333,0.04838709677419355,0.0,0.0,0.0,0.8837209302325582,0.8351648351648351,0.7755102040816326,0.12903225806451557,0.14634146341463383,0.3333333333333333,0.0
0.04060913705583756,0.01953125,0.14814814814814814,0.07368421052631578,0.25,0.6666666666666666,0.016129032258064516,0.0,0.6666666666666666,0.0,0.8837209302325582,0.8901098901098901,0.8775510204081632,0.35483870967741904,0.36585365853658525,0.6666666666666666,0.6666666666666666
0.03616751269035533,0.05859375,0.012345679012345678,0.08421052631578947,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.8837209302325582,0.8351648351648351,0.7755102040816326,0.12903225806451557,0.14634146341463383,0.3333333333333333,0.0
0.041243654822335024,0.01171875,0.024691358024691357,0.10526315789473684,0.0,0.3333333333333333,0.016129032258064516,0.0,0.16666666666666666,0.0,0.9651162790697675,0.912087912087912,0.846938775510204,0.5483870967741935,0.5609756097560976,0.3333333333333333,0.16666666666666666
0.008248730964467004,0.0078125,0.0,0.05263157894736842,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9767441860465117,0.9230769230769229,0.8571428571428571,0.6129032258064515,0.6097560975609757,0.3333333333333333,0.0
0.005710659898477157,0.015625,0.0,0.021052631578947368,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9767441860465117,0.9230769230769229,0.8571428571428571,0.6129032258064515,0.6097560975609757,0.3333333333333333,0.0
0.006345177664974619,0.0234375,0.0,0.010526315789473684,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9767441860465117,0.9230769230769229,0.8571428571428571,0.6129032258064515,0.6097560975609757,0.3333333333333333,0.0
0.053299492385786795,0.09375,0.14814814814814814,0.12631578947368421,0.0,0.6666666666666666,0.016129032258064516,0.0,0.16666666666666666,0.0,0.9767441860465117,0.9230769230769229,0.8571428571428571,0.6129032258064515,0.6097560975609757,0.6666666666666666,0.16666666666666666
0.004441624365482233,0.0078125,0.0,0.021052631578947368,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.8488372093023256,0.8021978021978021,0.7448979591836735,0.032258064516129004,0.0731707317073167,0.3333333333333333,0.0
0.031725888324873094,0.03515625,0.07407407407407407,0.031578947368421054,0.125,0.3333333333333333,0.03225806451612903,0.0,0.0,0.0,0.8488372093023256,0.8021978021978021,0.7448979591836735,0.032258064516129004,0.0731707317073167,0.3333333333333333,0.0
0.008248730964467004,0.0078125,0.0,0.05263157894736842,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.8953488372093024,0.8626373626373626,0.8163265306122449,0.22580645161290303,0.21951219512195097,0.6666666666666666,0.16666666666666666
0.016497461928934008,0.02734375,0.012345679012345678,0.010526315789473684,0.0,0.3333333333333333,0.016129032258064516,0.0,0.0,0.0,0.9651162790697675,0.912087912087912,0.846938775510204,0.5483870967741935,0.5609756097560976,0.3333333333333333,0.0
0.02728426395939086,0.01171875,0.012345679012345678,0.07368421052631578,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9767441860465117,0.9230769230769229,0.8571428571428571,0.6129032258064515,0.6097560975609757,0.3333333333333333,0.0
0.01713197969543147,0.01171875,0.037037037037037035,0.031578947368421054,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9767441860465117,0.9230769230769229,0.8571428571428571,0.6129032258064515,0.6097560975609757,0.3333333333333333,0.0
0.02982233502538071,0.03515625,0.037037037037037035,0.07368421052631578,0.0,0.6666666666666666,0.03225806451612903,0.0,0.3333333333333333,0.0,0.872093023255814,0.8846153846153845,0.8775510204081632,0.32258064516129004,0.3414634146341462,0.6666666666666666,0.3333333333333333
0.006345177664974619,0.00390625,0.0,0.021052631578947368,0.0,0.3333333333333333,0.016129032258064516,0.0,0.0,0.0,0.8604651162790699,0.8131868131868131,0.7551020408163266,0.06451612903225801,0.09756097560975574,0.3333333333333333,0.0
0.010786802030456852,0.0,0.024691358024691357,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.8604651162790699,0.8131868131868131,0.7551020408163266,0.06451612903225801,0.09756097560975574,0.3333333333333333,0.0
0.01967005076142132,0.02734375,0.024691358024691357,0.031578947368421054,0.125,0.3333333333333333,0.016129032258064516,0.0,0.16666666666666666,0.0,0.8604651162790699,0.8131868131868131,0.7551020408163266,0.06451612903225801,0.09756097560975574,0.3333333333333333,0.16666666666666666
0.010786802030456852,0.03125,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.013959390862944161,0.01953125,0.024691358024691357,0.042105263157894736,0.0,0.3333333333333333,0.016129032258064516,0.0,0.0,0.0,0.9186046511627908,0.868131868131868,0.8061224489795918,0.29032258064516103,0.26829268292682906,0.3333333333333333,0.0
0.04060913705583756,0.0390625,0.1111111111111111,0.12631578947368421,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.9883720930232558,0.9615384615384615,0.9183673469387755,0.8387096774193545,0.780487804878049,0.6666666666666666,0.16666666666666666
0.015228426395939085,0.0234375,0.08641975308641975,0.08421052631578947,0.125,0.3333333333333333,0.04838709677419355,0.0,0.16666666666666666,0.0,0.9883720930232558,0.934065934065934,0.8673469387755102,0.6774193548387095,0.6585365853658538,0.3333333333333333,0.16666666666666666
0.03045685279187817,0.04296875,0.024691358024691357,0.09473684210526316,0.0,0.6666666666666666,0.016129032258064516,0.0,0.5,0.0,0.9069767441860466,0.9120879120879121,0.8979591836734694,0.5806451612903225,0.5853658536585367,0.6666666666666666,0.5
0.02093908629441624,0.04296875,0.06172839506172839,0.042105263157894736,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.9883720930232558,0.934065934065934,0.8673469387755102,0.6774193548387095,0.6585365853658538,0.3333333333333333,0.0
0.01713197969543147,0.015625,0.012345679012345678,0.010526315789473684,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.9186046511627908,0.9505494505494504,0.9591836734693877,0.774193548387097,0.7317073170731709,0.6666666666666666,0.3333333333333333
0.019035532994923856,0.0234375,0.012345679012345678,0.06315789473684211,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.9069767441860466,0.9120879120879121,0.8979591836734694,0.5806451612903225,0.5853658536585367,0.6666666666666666,0.3333333333333333
