course_viewed,module_completed,cmi.interaction_answered,quiz_viewed,quiz_completed,quiz_receive,resource_viewed,forum-topic_viewed,test_completed,discussion_viewed,module_viewed,discussion_create,homework_scored,link_viewed,quiz_start,homework_min_score,homework_avg_score,homework_max_score,quiz_min_score,quiz_avg_score,quiz_max_score,Place_in_course,Place_in_institution,successful_quizes,successful_homeworks,successful_tests
0.022092386342888445,0.16666666666666669,0.17129629629629628,0.053864168618266976,0.17142857142857143,0.12857142857142856,0.23607427055702918,0.05263157894736842,0.3125,0.06896551724137931,0.16666666666666666,0.0,0.3333333333333333,0.27472527472527475,0.16666666666666666,0.525,0.525,0.525,0.5414062330810553,0.8767766605239763,1.0,0.5393258426966292,0.7050359712230215,0.17142857142857143,0.3333333333333333,0.3125
0.02866532773416104,0.15151515151515152,0.05092592592592592,0.023419203747072598,0.02857142857142857,0.014285714285714285,0.22546419098143236,0.02631578947368421,0.0,0.06896551724137931,0.0,0.0,0.3333333333333333,0.05494505494505495,0.05555555555555555,0.0,0.0,0.0,1.0,0.974619314849648,0.969697,0.06741573033707861,0.40287769784172667,0.02857142857142857,0.3333333333333333,0.0
0.03651634106262553,0.4696969696969697,0.3796296296296296,0.33021077283372363,0.42857142857142855,0.5428571428571428,0.2042440318302387,0.02631578947368421,0.6875,0.0,0.2222222222222222,0.0,0.3333333333333333,0.4835164835164836,0.41666666666666663,0.73,0.73,0.73,0.25781249194335965,0.8329238820663761,1.0,0.5280898876404494,0.697841726618705,0.42857142857142855,0.3333333333333333,0.6875
0.03505568742012051,0.2727272727272727,0.5972222222222222,0.25526932084309134,0.6571428571428571,0.6428571428571428,0.1962864721485411,0.0,0.375,0.0,0.05555555555555555,0.0,0.3333333333333333,0.1208791208791209,0.6944444444444444,0.0,0.0,0.0,0.0,0.8027367436630004,1.0,0.449438202247191,0.6474820143884892,0.6571428571428571,0.3333333333333333,0.375
0.031404053313857955,0.25757575757575757,0.27314814814814814,0.18735362997658078,0.34285714285714286,0.35714285714285715,0.10875331564986737,0.0,0.1875,0.0,0.0,0.0,0.3333333333333333,0.23076923076923078,0.3611111111111111,0.0,0.0,0.0,0.25781249194335965,0.4908810279650708,1.0,0.04494382022471903,0.38848920863309355,0.34285714285714286,0.3333333333333333,0.1875
0.0277524192075954,0.18181818181818182,0.38888888888888884,0.22014051522248243,0.45714285714285713,0.6571428571428571,0.2572944297082228,0.0,0.375,0.0,0.2777777777777778,0.0,0.3333333333333333,0.28571428571428575,0.4444444444444444,0.7,0.7,0.7,0.25781249194335965,0.761040635730758,1.0,0.3820224719101124,0.60431654676259,0.45714285714285713,0.3333333333333333,0.375
0.03377761548292861,0.12121212121212122,0.17592592592592593,0.1920374707259953,0.3142857142857143,0.24285714285714285,0.2015915119363395,0.0,0.6875,0.0,0.1111111111111111,0.0,0.6666666666666666,0.3516483516483517,0.3055555555555555,0.0,0.25,0.5,0.0,0.6365482505758971,1.0,0.08988764044943816,0.4172661870503598,0.3142857142857143,0.6666666666666666,0.6875
0.10754062442943217,0.2272727272727273,0.3611111111111111,0.2646370023419204,0.39999999999999997,0.5285714285714286,0.506631299734748,0.47368421052631576,0.625,0.6896551724137931,0.1111111111111111,0.0,0.3333333333333333,0.4945054945054945,0.4722222222222222,0.725,0.725,0.725,0.0,0.750815852606446,1.0,0.3258426966292135,0.5683453237410072,0.39999999999999997,0.3333333333333333,0.625
0.045097681212342526,1.0,0.38888888888888884,0.26229508196721313,0.45714285714285713,0.7999999999999999,0.1962864721485411,0.0,0.6875,0.0,0.2777777777777778,0.0,0.3333333333333333,0.3076923076923077,0.38888888888888884,0.525,0.525,0.525,0.38671873791503947,0.7973033430339931,1.0,0.4831460674157304,0.6690647482014389,0.45714285714285713,0.3333333333333333,0.6875
0.03487310571480738,0.36363636363636365,0.3796296296296296,0.23185011709601874,0.45714285714285713,0.4714285714285714,0.13527851458885942,0.0,0.5,0.0,0.16666666666666666,0.0,0.3333333333333333,0.3296703296703297,0.4722222222222222,0.655,0.655,0.655,0.5156249838867193,0.8942893584046224,1.0,0.7191011235955056,0.8201438848920863,0.45714285714285713,0.3333333333333333,0.5
0.07029395654555413,0.16666666666666669,0.29166666666666663,0.1920374707259953,0.34285714285714286,0.7142857142857143,0.36604774535809015,0.0,0.875,0.0,0.38888888888888884,0.0,0.6666666666666666,0.4175824175824176,0.2777777777777778,0.15,0.21749999999999997,0.285,0.0,0.4684862565051459,1.0,0.03370786516853928,0.38129496402877705,0.34285714285714286,0.6666666666666666,0.875
1.0,0.19696969696969696,1.0,0.405152224824356,1.0,0.8571428571428571,0.3819628647214854,0.15789473684210525,0.5,0.13793103448275862,0.6666666666666666,0.0,0.3333333333333333,0.5714285714285715,0.9722222222222222,0.88,0.88,0.88,0.5156249838867193,0.9716083939077165,1.0,0.9887640449438202,0.9928057553956833,1.0,0.3333333333333333,0.5
0.03797699470513055,0.15151515151515152,0.46759259259259256,0.2505854800936768,0.4857142857142857,0.5,0.35013262599469497,0.05263157894736842,0.625,0.10344827586206896,0.5,0.0,0.3333333333333333,0.40659340659340665,0.5,0.66,0.66,0.66,0.25781249194335965,0.7655446183892927,1.0,0.3932584269662921,0.6115107913669064,0.4857142857142857,0.3333333333333333,0.625
0.05057513237173636,0.9090909090909092,0.3101851851851852,0.2224824355971897,0.37142857142857144,0.6857142857142857,0.35013262599469497,0.0,0.625,0.0,0.5,0.0,0.3333333333333333,0.5164835164835165,0.3611111111111111,0.95,0.95,0.95,0.687500322265615,0.9564623051800037,1.0,0.9325842696629214,0.9568345323741008,0.37142857142857144,0.3333333333333333,0.625
0.05367902136205953,0.5606060606060607,0.35648148148148145,0.24355971896955503,0.42857142857142855,0.5428571428571428,0.22546419098143236,0.23684210526315788,0.5625,0.20689655172413793,0.2777777777777778,0.0,0.6666666666666666,0.26373626373626374,0.4444444444444444,0.0,0.2,0.4,0.0,0.787411220368471,1.0,0.2584269662921348,0.5251798561151079,0.42857142857142855,0.6666666666666666,0.5625
0.10534964396567464,0.18181818181818182,0.7175925925925926,0.40046838407494145,0.6571428571428571,0.7999999999999999,0.5623342175066313,0.42105263157894735,0.625,0.5172413793103449,0.38888888888888884,0.0,0.3333333333333333,0.6373626373626374,0.7222222222222222,0.915,0.915,0.915,0.7734374758300789,0.9663429498508302,1.0,0.955056179775281,0.9712230215827338,0.6571428571428571,0.3333333333333333,0.625
0.034507942304181125,0.18181818181818182,0.5833333333333333,0.3793911007025761,0.6571428571428571,0.6142857142857142,0.29442970822281167,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.6813186813186813,0.6388888888888888,0.64,0.64,0.64,0.3437496455078236,0.7665858155746028,1.0,0.4157303370786517,0.6258992805755396,0.6571428571428571,0.3333333333333333,0.5
0.0693810480189885,0.6060606060606061,0.5509259259259259,0.42857142857142855,0.6571428571428571,0.8571428571428571,0.246684350132626,0.0,0.5625,0.034482758620689655,0.05555555555555555,0.0,0.3333333333333333,0.5714285714285715,0.6944444444444444,0.545,0.545,0.545,0.3437496455078236,0.9322445183311356,1.0,0.8539325842696629,0.906474820143885,0.6571428571428571,0.3333333333333333,0.5625
0.0522183677195545,0.16666666666666669,0.42592592592592593,0.45433255269320844,0.4857142857142857,0.7142857142857143,0.246684350132626,0.05263157894736842,0.5625,0.034482758620689655,0.5555555555555556,0.0,0.3333333333333333,0.3076923076923077,0.4444444444444444,0.48,0.48,0.48,0.0,0.6646761232309661,1.0,0.17977528089887634,0.47482014388489213,0.4857142857142857,0.3333333333333333,0.5625
0.02629176556509038,0.18181818181818182,0.22685185185185183,0.17798594847775176,0.2571428571428571,0.22857142857142856,0.36339522546419095,0.0,0.5,0.0,0.5555555555555556,0.0,0.6666666666666666,0.47252747252747257,0.2222222222222222,0.0,0.0,0.0,0.5156249838867193,0.7347354480470281,1.0,0.1348314606741573,0.4460431654676258,0.2571428571428571,0.6666666666666666,0.5
0.02921307285010042,0.3787878787878788,0.24074074074074073,0.25526932084309134,0.37142857142857144,0.4857142857142857,0.2519893899204244,0.0,0.8125,0.0,0.16666666666666666,0.0,0.6666666666666666,0.3516483516483517,0.3611111111111111,0.0,0.25,0.5,0.0,0.6668293601449504,1.0,0.1573033707865169,0.46043165467625913,0.37142857142857144,0.6666666666666666,0.8125
0.05331385795143327,0.19696969696969696,0.736111111111111,0.3793911007025761,0.8857142857142857,0.7,0.23076923076923075,0.0,0.75,0.0,0.05555555555555555,0.0,0.6666666666666666,0.3296703296703297,0.8333333333333333,0.0,0.15,0.3,0.0,0.8013589731714217,1.0,0.4269662921348314,0.6330935251798561,0.8857142857142857,0.6666666666666666,0.75
0.06883330290304912,0.9393939393939394,0.6481481481481481,0.4028103044496487,0.6571428571428571,0.9571428571428571,0.27320954907161804,0.02631578947368421,0.6875,0.034482758620689655,0.16666666666666666,0.0,1.0,0.38461538461538464,0.5833333333333333,0.485,0.49499999999999994,0.5,0.0,0.8007239257522288,1.0,0.4382022471910112,0.6402877697841726,0.6571428571428571,1.0,0.6875
0.04454993609640314,0.19696969696969696,0.32870370370370366,0.23653395784543327,0.34285714285714286,0.5714285714285714,0.1909814323607427,0.0,0.625,0.0,0.2222222222222222,0.0,0.0,0.2087912087912088,0.3611111111111111,0.0,0.0,0.0,0.25781249194335965,0.6634009230284216,1.0,0.20224719101123595,0.48920863309352514,0.34285714285714286,0.0,0.625
0.04126346540076685,0.15151515151515152,0.31481481481481477,0.3091334894613583,0.42857142857142855,0.6142857142857142,0.2572944297082228,0.0,0.8125,0.0,0.1111111111111111,0.0,0.6666666666666666,0.17582417582417584,0.5,0.0,0.25,0.5,0.0,0.7406816794889254,1.0,0.2247191011235955,0.5035971223021583,0.42857142857142855,0.6666666666666666,0.8125
0.025013693627898487,0.19696969696969696,0.4907407407407407,0.22716627634660422,0.45714285714285713,0.5285714285714286,0.11936339522546419,0.0,0.625,0.0,0.05555555555555555,0.0,0.3333333333333333,0.34065934065934067,0.5555555555555556,0.68,0.68,0.68,0.20624999355468773,0.7574238692516555,1.0,0.3483146067415731,0.5827338129496403,0.45714285714285713,0.3333333333333333,0.625
0.06992879313492789,0.18181818181818182,0.46759259259259256,0.28337236533957844,0.45714285714285713,0.8571428571428571,0.3421750663129973,0.02631578947368421,0.5625,0.0,0.16666666666666666,0.0,0.3333333333333333,0.3076923076923077,0.4444444444444444,0.83,0.83,0.83,0.5156249838867193,0.7560724187509014,1.0,0.4044943820224719,0.618705035971223,0.45714285714285713,0.3333333333333333,0.5625
0.0713894467774329,0.13636363636363635,0.27314814814814814,0.3442622950819672,0.37142857142857144,0.6571428571428571,0.33421750663129973,0.0,0.4375,0.034482758620689655,0.05555555555555555,0.0,0.3333333333333333,0.4395604395604396,0.38888888888888884,0.85,0.85,0.85,0.0,0.7309644281520743,1.0,0.2921348314606741,0.5467625899280575,0.37142857142857144,0.3333333333333333,0.4375
0.048384151907978824,0.18181818181818182,0.29166666666666663,0.1592505854800937,0.34285714285714286,0.4857142857142857,0.3421750663129973,0.0,0.4375,0.0,0.4444444444444444,0.0,0.3333333333333333,0.4395604395604396,0.3611111111111111,1.0,1.0,1.0,0.7734374758300789,0.9631979646538174,1.0,0.9662921348314606,0.9784172661870503,0.34285714285714286,0.3333333333333333,0.4375
0.045097681212342526,0.8484848484848485,0.537037037037037,0.25995316159250587,0.5714285714285714,0.5428571428571428,0.2519893899204244,0.02631578947368421,0.5625,0.034482758620689655,0.2222222222222222,0.0,0.6666666666666666,0.3626373626373627,0.5833333333333333,0.88,0.88,0.88,0.3437496455078236,0.8529822367868921,1.0,0.6292134831460674,0.762589928057554,0.5714285714285714,0.6666666666666666,0.5625
0.07485849917838233,0.9090909090909092,0.4861111111111111,0.2716627634660422,0.5142857142857142,0.7,0.4297082228116711,0.0,0.8125,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6703296703296704,0.4722222222222222,0.7,0.7,0.7,0.41249998710937547,0.8730118686649143,1.0,0.6629213483146067,0.7841726618705036,0.5142857142857142,0.3333333333333333,0.8125
0.0555048384151908,0.8636363636363636,0.6157407407407407,0.2646370023419204,0.6571428571428571,0.6428571428571428,0.4058355437665782,0.0,0.4375,0.0,0.5,0.0,0.3333333333333333,0.5164835164835165,0.6666666666666666,0.81,0.81,0.81,0.25781249194335965,0.8758663018881206,1.0,0.6853932584269663,0.7985611510791367,0.6571428571428571,0.3333333333333333,0.4375
0.04235895563264561,0.21212121212121213,0.3055555555555555,0.2224824355971897,0.37142857142857144,0.44285714285714284,0.22546419098143236,0.13157894736842105,0.5625,1.0,0.05555555555555555,0.0,0.3333333333333333,0.37362637362637363,0.4444444444444444,0.65,0.65,0.65,0.25781249194335965,0.7630613026474825,1.0,0.37078651685393255,0.5971223021582733,0.37142857142857144,0.3333333333333333,0.5625
0.04400219098046376,0.16666666666666669,0.3935185185185185,0.28805620608899296,0.4857142857142857,0.7571428571428571,0.21750663129973474,0.05263157894736842,0.6875,0.20689655172413793,0.1111111111111111,0.0,0.3333333333333333,0.2527472527472528,0.5277777777777778,0.2,0.2,0.2,0.0,0.786951380299142,1.0,0.3595505617977528,0.5899280575539568,0.4857142857142857,0.3333333333333333,0.6875
0.05367902136205953,0.18181818181818182,0.537037037037037,0.5292740046838408,0.6285714285714286,0.9571428571428571,0.5172413793103448,0.05263157894736842,0.5625,0.0,0.2222222222222222,0.0,0.3333333333333333,0.3516483516483517,0.6388888888888888,0.93,0.93,0.93,0.3437496455078236,0.7270744531620585,1.0,0.28089887640449435,0.539568345323741,0.6285714285714286,0.3333333333333333,0.5625
0.06609457732335221,0.5909090909090909,0.5509259259259259,0.4168618266978923,0.6285714285714286,0.5,0.36604774535809015,0.02631578947368421,0.75,0.27586206896551724,0.38888888888888884,0.0,0.6666666666666666,0.4285714285714286,0.6944444444444444,0.4,0.44,0.48,0.0,0.8086156405654028,1.0,0.4606741573033707,0.6546762589928057,0.6285714285714286,0.6666666666666666,0.75
0.028300164323534785,0.19696969696969696,0.5277777777777778,0.2529274004683841,0.6,0.5571428571428572,0.1326259946949602,0.07894736842105263,0.4375,0.10344827586206896,0.16666666666666666,0.0,0.6666666666666666,0.2417582417582418,0.6666666666666666,0.89,0.89,0.89,0.25781249194335965,0.7678318394671334,1.0,0.4719101123595506,0.6618705035971222,0.6,0.6666666666666666,0.4375
0.052948694540807015,0.19696969696969696,0.42592592592592593,0.1990632318501171,0.4857142857142857,0.5571428571428572,0.30503978779840846,0.0,0.4375,0.0,0.9444444444444444,0.0,0.3333333333333333,0.4835164835164836,0.41666666666666663,0.66,0.66,0.66,0.5156249838867193,0.8501583127940605,1.0,0.5842696629213483,0.7338129496402878,0.4857142857142857,0.3333333333333333,0.4375
0.06317327003834217,0.18181818181818182,0.537037037037037,0.3372365339578454,0.5714285714285714,0.7571428571428571,0.4005305039787798,0.02631578947368421,0.5625,0.0,0.2777777777777778,0.0,0.3333333333333333,0.7032967032967034,0.5555555555555556,0.7,0.7,0.7,0.5156249838867193,0.8971066370705246,1.0,0.7415730337078652,0.8345323741007193,0.5714285714285714,0.3333333333333333,0.5625
0.06116487127989776,0.8181818181818182,0.625,0.37470725995316156,0.6571428571428571,1.0,0.3978779840848806,0.6578947368421052,0.375,0.896551724137931,0.8333333333333333,0.0,0.6666666666666666,0.8241758241758242,0.611111111111111,0.95,0.95,0.95,0.0,0.9526373820545884,1.0,0.9101123595505618,0.9424460431654675,0.6571428571428571,0.6666666666666666,0.375
0.054409348183312035,0.7575757575757576,0.32407407407407407,0.31381733021077285,0.3142857142857143,0.41428571428571426,0.27055702917771884,0.02631578947368421,0.625,0.034482758620689655,0.2222222222222222,0.0,0.3333333333333333,0.6043956043956045,0.41666666666666663,1.0,1.0,1.0,0.6187499806640632,0.9643746651554584,1.0,0.9775280898876404,0.9856115107913668,0.3142857142857143,0.3333333333333333,0.625
0.03341245207230236,0.30303030303030304,0.37037037037037035,0.27634660421545665,0.42857142857142855,0.5428571428571428,0.2572944297082228,0.0,0.75,0.034482758620689655,0.16666666666666666,0.0,0.6666666666666666,0.2967032967032967,0.4444444444444444,0.0,0.25,0.5,0.0,0.587370581789997,1.0,0.07865168539325844,0.41007194244604317,0.42857142857142855,0.6666666666666666,0.75
0.0587913091108271,0.19696969696969696,0.8703703703703703,0.4238875878220141,0.8857142857142857,1.0,0.4429708222811671,0.07894736842105263,0.5,0.034482758620689655,0.1111111111111111,0.0,0.3333333333333333,0.9670329670329672,0.8333333333333333,0.975,0.975,0.975,0.41249998710937547,0.9546012782720419,1.0,0.9213483146067416,0.949640287769784,0.8857142857142857,0.3333333333333333,0.5
0.07193719189337229,0.7272727272727273,0.3333333333333333,0.34660421545667447,0.39999999999999997,0.5857142857142857,0.246684350132626,0.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.2417582417582418,0.38888888888888884,0.355,0.4275,0.5,0.0,0.7100580768887551,1.0,0.21348314606741575,0.49640287769784175,0.39999999999999997,0.6666666666666666,0.5
0.04801898849735257,0.16666666666666669,0.5833333333333333,0.2459016393442623,0.5428571428571428,0.6,0.3209549071618037,0.0,0.5,0.0,0.1111111111111111,0.0,0.3333333333333333,0.5384615384615385,0.5555555555555556,0.63,0.63,0.63,0.41249998710937547,0.9044723534103727,1.0,0.7640449438202247,0.8489208633093526,0.5428571428571428,0.3333333333333333,0.5
0.04108088369545372,0.21212121212121213,0.5185185185185185,0.34660421545667447,0.6571428571428571,0.5857142857142857,0.4005305039787798,0.0,0.5625,0.034482758620689655,0.5,0.0,0.3333333333333333,0.6593406593406594,0.6388888888888888,0.39,0.39,0.39,0.0,0.6144623420585669,1.0,0.14606741573033705,0.4532374100719424,0.6571428571428571,0.3333333333333333,0.5625
0.037611831294504294,0.4696969696969697,0.5,0.40046838407494145,0.5714285714285714,0.5857142857142857,0.3872679045092838,0.13157894736842105,0.5625,0.20689655172413793,0.2777777777777778,0.0,0.3333333333333333,0.7032967032967034,0.5833333333333333,1.0,1.0,1.0,0.5156249838867193,0.9107360222805277,1.0,0.8426966292134832,0.8992805755395683,0.5714285714285714,0.3333333333333333,0.5625
0.10681029760817967,0.3181818181818182,0.5462962962962963,0.4707259953161593,0.6,0.6714285714285714,0.8090185676392573,0.05263157894736842,0.875,0.0,0.5,0.0,0.3333333333333333,0.37362637362637363,0.6666666666666666,0.87,0.87,0.87,0.6187499806640632,0.9753589551649653,1.0,1.0,1.0,0.6,0.3333333333333333,0.875
0.03578601424137302,0.18181818181818182,0.40277777777777773,0.24355971896955503,0.42857142857142855,0.5142857142857142,0.3209549071618037,0.05263157894736842,0.4375,0.0,0.38888888888888884,0.0,0.3333333333333333,0.5604395604395604,0.4444444444444444,0.845,0.845,0.845,0.25781249194335965,0.7465684774285863,1.0,0.33707865168539325,0.5755395683453237,0.42857142857142855,0.3333333333333333,0.4375
0.04454993609640314,0.48484848484848486,0.20833333333333331,0.18266978922716628,0.2857142857142857,0.41428571428571426,0.1936339522546419,0.0,0.5625,0.0,0.16666666666666666,0.0,0.3333333333333333,0.4945054945054945,0.38888888888888884,0.755,0.755,0.755,0.0,0.741928911969904,1.0,0.30337078651685395,0.553956834532374,0.2857142857142857,0.3333333333333333,0.5625
0.1486215081248859,0.21212121212121213,0.4722222222222222,0.3793911007025761,0.5142857142857142,0.9,1.0,0.0,0.75,0.0,0.9444444444444444,0.0,0.3333333333333333,0.9560439560439561,0.41666666666666663,0.58,0.58,0.58,0.7734374758300789,0.9555837311899301,1.0,0.898876404494382,0.935251798561151,0.5142857142857142,0.3333333333333333,0.75
0.03359503377761548,0.15151515151515152,0.6203703703703703,0.30679156908665106,0.6285714285714286,0.5714285714285714,0.21750663129973474,0.02631578947368421,0.5625,0.034482758620689655,0.5,0.0,0.3333333333333333,0.3076923076923077,0.6388888888888888,0.88,0.88,0.88,0.6187499806640632,0.9294046399522605,1.0,0.8764044943820225,0.920863309352518,0.6285714285714286,0.3333333333333333,0.5625
0.052948694540807015,0.7727272727272727,0.32407407407407407,0.20140515222482436,0.34285714285714286,0.37142857142857144,0.2891246684350132,0.0,0.4375,0.0,0.1111111111111111,0.0,0.3333333333333333,0.16483516483516486,0.41666666666666663,0.675,0.675,0.675,0.5156249838867193,0.8928299878536549,1.0,0.7078651685393259,0.8129496402877697,0.34285714285714286,0.3333333333333333,0.4375
0.05240094942486763,0.9393939393939394,0.5324074074074073,0.2903981264637002,0.5428571428571428,0.7,0.2546419098143236,0.0,0.5625,0.0,0.3333333333333333,0.0,0.3333333333333333,0.46153846153846156,0.5833333333333333,0.66,0.66,0.66,0.6187499806640632,0.920646567594901,1.0,0.8202247191011236,0.8848920863309353,0.5428571428571428,0.3333333333333333,0.5625
0.0766843162315136,0.19696969696969696,0.4722222222222222,0.3185011709601874,0.5142857142857142,0.6571428571428571,0.3793103448275862,0.02631578947368421,0.5625,0.034482758620689655,0.2222222222222222,0.0,0.3333333333333333,0.4945054945054945,0.38888888888888884,0.745,0.745,0.745,0.5156249838867193,0.9029357213048946,1.0,0.7752808988764045,0.8561151079136691,0.5142857142857142,0.3333333333333333,0.5625
0.08563081979185687,0.18181818181818182,0.4074074074074074,0.31381733021077285,0.4857142857142857,0.7,0.403183023872679,0.0,0.625,0.06896551724137931,0.38888888888888884,0.0,0.3333333333333333,0.3516483516483517,0.4722222222222222,0.7,0.7,0.7,0.25781249194335965,0.8353240393548794,1.0,0.550561797752809,0.7122302158273381,0.4857142857142857,0.3333333333333333,0.625
0.06043454445864525,0.15151515151515152,0.4074074074074074,0.1990632318501171,0.42857142857142855,0.5142857142857142,0.33421750663129973,0.02631578947368421,0.875,0.0,0.2777777777777778,0.0,0.0,0.5494505494505495,0.38888888888888884,0.0,0.0,0.0,0.5156249838867193,0.8389442211221106,1.0,0.5730337078651686,0.7266187050359711,0.42857142857142855,0.0,0.875
0.05988679934270587,0.2727272727272727,0.7592592592592592,0.4028103044496487,0.7999999999999999,0.6857142857142857,0.3236074270557029,0.0,0.5,0.0,0.1111111111111111,0.0,0.3333333333333333,0.5934065934065934,0.8333333333333333,0.82,0.82,0.82,0.687500322265615,0.9672770182951854,1.0,0.9438202247191012,0.9640287769784173,0.7999999999999999,0.3333333333333333,0.5
0.07102428336680665,0.15151515151515152,0.2175925925925926,0.22482435597189696,0.2857142857142857,0.4857142857142857,0.48541114058355433,0.05263157894736842,0.625,0.06896551724137931,0.2777777777777778,0.0,0.3333333333333333,1.0,0.25,0.775,0.775,0.775,0.687500322265615,0.9190355892434741,1.0,0.8089887640449438,0.8776978417266186,0.2857142857142857,0.3333333333333333,0.625
0.06609457732335221,0.8181818181818182,0.6203703703703703,0.3255269320843091,0.6571428571428571,0.7142857142857143,0.33156498673740054,0.07894736842105263,0.4375,0.10344827586206896,0.0,0.0,0.3333333333333333,0.45054945054945056,0.6666666666666666,0.675,0.675,0.675,0.5156249838867193,0.9331053004940582,1.0,0.8651685393258428,0.9136690647482015,0.6571428571428571,0.3333333333333333,0.4375
0.04874931531860508,0.16666666666666669,0.5,0.28337236533957844,0.5714285714285714,0.5,0.1936339522546419,0.0,0.4375,0.0,0.05555555555555555,0.0,0.3333333333333333,0.4175824175824176,0.5555555555555556,0.63,0.63,0.63,0.20624999355468773,0.9009137147161739,1.0,0.752808988764045,0.8417266187050361,0.5714285714285714,0.3333333333333333,0.4375
